3.2062E+11,       P16S,1,2,34,34,2,20140326,1011,-60.0002,174.0017,4534,27.8,5.1644,33.7827,2,33.783,2,304.2,2,305.2,2,4.4,2,22.46,2,0.22,2,1.58,2,4.528,6,2.748,6,2.58,6,2126.2,2,2271.4,2,7.8327,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,49.1,2,26.04,2,14.24,6,-999,9,20140326,1202,-59.9993,174.0019,33.9423,2,5.1641,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,32,32,2,20140326,1011,-60.0002,174.0017,4534,75.1,5.163,33.783,2,33.7824,2,295.3,4,305.6,2,4.3,2,22.53,2,0.22,2,1.58,2,4.557,3,2.736,3,2.56,3,2126.4,2,2270.7,2,7.8283,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,44.5,2,26.18,2,13.58,3,-999,9,20140326,1200,-59.9992,174.0018,33.9417,2,5.161,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,31,31,2,20140326,1011,-60.0002,174.0017,4534,99.6,4.8899,33.7683,2,33.7824,2,304.4,4,306.8,2,5.18,2,23.01,2,0.22,2,1.64,2,-999,9,-999,9,-999,9,2130.7,2,2270,2,7.8162,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,42.8,2,25.93,2,-999,9,-999,9,20140326,1158,-59.9993,174.0019,33.9417,2,4.8656,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,29,29,2,20140326,1011,-60.0002,174.0017,4534,144.8,3.6097,33.8706,2,-999,9,-999,4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140326,1156,-59.9993,174.0019,-999,9,3.6081,2,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,0.071,2
3.2062E+11,       P16S,1,2,30,30,2,20140326,1011,-60.0002,174.0017,4534,145.2,3.6045,33.8707,2,33.8729,2,302.4,4,303.8,2,9.18,2,25.06,2,0.33,2,1.84,2,4.925,2,2.961,2,2.59,2,2146.1,2,2274.4,2,7.7787,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,44.3,2,28.43,2,15.32,2,-999,9,20140326,1156,-59.9993,174.002,34.0326,2,3.6036,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,28,28,2,20140326,1011,-60.0002,174.0017,4534,191.2,2.9224,33.9166,2,33.9021,2,303.2,4,300.5,2,13.09,2,26.82,2,0,2,1.9,2,-999,9,-999,9,-999,9,2154.4,2,2275.8,3,7.7564,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,43.2,2,29.33,2,-999,9,-999,9,20140326,1154,-59.9994,174.002,34.0619,2,2.9212,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,27,27,2,20140326,1011,-60.0002,174.0017,4534,239.5,3.0895,33.9884,2,33.9916,2,252.8,4,282,2,16.89,2,27.71,2,0,2,1.95,2,4.6,2,2.726,2,1.81,2,2165.3,2,2278.6,2,7.7425,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,41.4,2,31.81,2,17.09,2,-999,9,20140326,1152,-59.9995,174.0021,34.1518,2,3.0778,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,26,26,2,20140326,1011,-60.0002,174.0017,4534,289.8,3.2553,34.1078,2,34.1076,2,256,2,256.3,2,23.63,2,29.33,2,0,2,2.06,2,-999,9,-999,9,-999,9,2180.2,2,2289.4,2,7.7131,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,42.7,2,31.75,2,-999,9,-999,9,20140326,1151,-59.9997,174.0021,34.2684,2,3.264,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,25,25,2,20140326,1011,-60.0002,174.0017,4534,339.4,3.1261,34.1384,2,34.1375,2,249.8,2,248.9,2,27.24,2,30.17,2,0,2,2.12,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,41.2,2,33.74,2,-999,9,-999,9,20140326,1149,-60,174.0019,34.2985,2,3.1223,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,24,24,2,20140326,1011,-60.0002,174.0017,4534,391,3.1875,34.1935,2,34.1958,2,234,2,235,2,31.44,2,31,2,0,2,2.16,2,3.438,2,1.909,2,1.26,2,2195.8,6,2294.3,2,7.6835,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,40.7,2,34.48,2,21.43,2,-999,9,20140326,1147,-60.0002,174.0019,34.357,2,3.1944,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,23,23,2,20140326,1011,-60.0002,174.0017,4534,470.8,3.3447,34.2883,2,34.2882,2,210.7,2,211.4,2,39.44,2,32.3,2,0,2,2.25,2,-999,9,-999,9,-999,9,2210.5,2,2301,6,7.6634,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,42.4,2,36.61,2,-999,9,-999,9,20140326,1145,-60.0004,174.0019,34.4498,2,3.3454,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,22,22,2,20140326,1011,-60.0002,174.0017,4534,573,2.7734,34.2918,2,34.2938,2,209.1,2,210.4,2,46.08,2,33.25,2,0,2,2.31,2,-999,9,-999,9,-999,9,2220.2,2,2304,2,7.6477,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,41.4,2,38.62,2,-999,9,-999,9,20140326,1143,-60.0005,174.0019,34.4556,2,2.7716,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,21,21,2,20140326,1011,-60.0002,174.0017,4534,673.8,2.7327,34.3717,2,34.3725,2,193.2,2,193.8,2,54.38,2,34.16,2,0,2,2.39,2,1.861,2,1.05,2,0.54,2,2232.7,2,2310.9,2,7.6347,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,39.9,2,-999,9,25.17,2,-999,9,20140326,1140,-60.0004,174.002,34.5346,2,2.7335,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,20,20,2,20140326,1011,-60.0002,174.0017,4534,774.7,2.5982,34.4432,2,34.4428,2,182.5,2,183.8,2,62.19,2,34.58,2,0,2,2.4,2,-999,9,-999,9,-999,9,2243.8,2,2321.2,2,7.626,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,39.3,2,-999,9,-999,9,-999,9,20140326,1138,-60.0001,174.0019,34.6052,2,2.598,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,19,19,2,20140326,1011,-60.0002,174.0017,4534,873.2,2.6494,34.5263,2,34.5245,2,175.7,2,176.9,2,67.75,2,34.04,2,0,2,2.4,2,0.805,2,0.466,2,0.13,2,2249.1,2,2329.8,2,7.6318,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,39.8,2,-999,9,25.2,2,-999,9,20140326,1135,-59.9997,174.0017,34.6872,2,2.6501,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,18,18,2,20140326,1011,-60.0002,174.0017,4534,973.4,2.4988,34.5676,2,34.5671,2,173.8,2,174.6,2,71.84,2,34.02,2,0,2,2.39,2,-999,9,-999,9,-999,9,2251.8,2,2333.1,2,7.6279,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,39.6,2,-999,9,-999,9,-999,9,20140326,1133,-59.9997,174.0017,34.7301,2,2.4989,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,17,17,2,20140326,1011,-60.0002,174.0017,4534,1074.3,2.4146,34.5996,2,34.6001,2,173.7,2,174.3,2,74.58,2,33.84,2,0,2,2.37,2,-999,5,-999,5,-999,5,2253.1,2,2334.2,2,7.6295,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,40,2,-999,9,-999,5,-999,9,20140326,1131,-59.9995,174.0016,34.7632,2,2.4142,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,16,16,2,20140326,1011,-60.0002,174.0017,4534,1170.5,2.3928,34.6225,2,34.6293,3,174.6,2,174.9,2,75.75,2,33.47,2,0,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,40,2,-999,9,-999,9,-999,9,20140326,1128,-59.9994,174.0016,34.7926,3,2.392,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,15,15,2,20140326,1011,-60.0002,174.0017,4534,1274.6,2.3125,34.6502,2,34.6502,2,176.2,2,176.1,2,77.89,2,33.09,2,0,2,2.32,2,0.42,2,0.251,2,0.12,2,2253.6,2,2339.7,2,7.6315,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,39.9,2,-999,9,24.53,2,-999,9,20140326,1125,-59.9996,174.0016,34.8136,2,2.3126,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,14,14,2,20140326,1011,-60.0002,174.0017,4534,1375.2,2.2572,34.6819,2,34.681,2,179.1,2,179.6,2,79.35,2,32.47,2,0,2,2.26,2,-999,9,-999,9,-999,9,2251.5,2,2342.4,2,7.6424,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,40.6,2,-999,9,-999,9,-999,9,20140326,1122,-59.9998,174.0017,34.8446,2,2.2568,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,13,13,2,20140326,1011,-60.0002,174.0017,4534,1549.9,2.181,34.7069,2,34.7077,2,183.2,2,182.8,2,82.48,2,31.88,2,0,2,2.23,2,0.226,2,0.134,2,0.1,2,2250.8,2,2344,2,7.6545,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,41.8,2,-999,9,22.83,2,-999,9,20140326,1119,-59.9999,174.0017,34.8714,2,2.1809,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,12,12,2,20140326,1011,-60.0002,174.0017,4534,1746,2.0381,34.7292,2,34.73,2,187.9,2,188,2,85.99,2,31.28,2,0,2,2.2,2,-999,9,-999,9,-999,9,2250.3,2,2348.8,2,7.6674,6,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,39.8,2,-999,9,-999,9,-999,9,20140326,1114,-59.9997,174.0017,34.8937,2,2.0379,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,11,11,2,20140326,1011,-60.0002,174.0017,4534,1947.3,1.9026,34.7376,2,34.7378,2,191.6,2,191.8,2,89.6,2,31.08,2,0,2,2.19,2,0.145,2,0.083,2,0.09,2,2251.5,2,2352.5,2,7.673,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,40.3,2,-999,9,21.6,2,-999,9,20140326,1110,-59.9998,174.0017,34.9016,2,1.9024,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,10,10,2,20140326,1011,-60.0002,174.0017,4534,2183.8,1.6893,34.7392,2,34.7392,2,195.5,2,196.1,2,95.94,2,31.14,2,0,2,2.18,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,40.8,2,-999,9,-999,9,-999,9,20140326,1105,-60,174.0018,34.903,2,1.6892,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,9,9,2,20140326,1011,-60.0002,174.0017,4534,2433.7,1.4539,34.7325,2,34.7321,2,198.7,2,198.7,2,102.97,2,31.37,2,0,2,2.2,2,0.127,2,0.065,2,0.04,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,20.9,2,-999,9,20140326,1059,-59.9998,174.0017,34.8959,2,1.4542,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,8,8,2,20140326,1011,-60.0002,174.0017,4534,2690.8,1.302,34.7271,2,34.727,2,201.2,2,201.2,2,107.46,2,31.56,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,-999,9,-999,9,20140326,1054,-60,174.0017,34.8908,2,1.3042,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,7,7,2,20140326,1011,-60.0002,174.0017,4534,2942.1,1.1449,34.7201,2,34.7158,3,203.6,2,203.5,2,112.73,2,31.83,2,0,2,2.22,2,0.17,2,0.101,2,0.1,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,20.93,2,-999,9,20140326,1048,-60.0001,174.0018,34.8795,3,1.1449,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,6,6,2,20140326,1011,-60.0002,174.0017,4534,3234.8,1.0374,34.7147,2,34.715,2,205.6,2,205.5,2,116.05,2,31.96,2,0,2,2.24,2,-999,9,-999,9,-999,9,2260.1,2,2362.4,6,7.6765,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,-999,9,-999,9,20140326,1041,-60.0003,174.0018,34.8787,2,1.0377,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,5,5,2,20140326,1011,-60.0002,174.0017,4534,3540.2,0.8988,34.7077,2,34.706,3,208.1,2,208.9,2,120.64,2,32.12,2,0,2,2.27,2,0.265,2,0.151,2,0.13,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,20.69,2,-999,9,20140326,1034,-60.0007,174.002,34.8696,3,0.899,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,4,4,2,20140326,1011,-60.0002,174.0017,4534,3846.6,0.8395,34.7041,2,34.7022,3,209.2,2,210.1,2,123.18,2,32.3,2,0,2,2.28,2,0.306,2,0.17,2,0.08,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,19.69,2,-999,9,20140326,1028,-60.0006,174.002,34.8659,3,0.8392,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,3,3,2,20140326,1011,-60.0002,174.0017,4534,4148.8,0.8417,34.7033,2,34.703,2,209.2,2,210,2,124.35,2,32.35,2,0,2,2.28,2,0.313,2,0.177,2,0.14,2,2261.3,2,2360.9,2,7.6693,6,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,20.72,2,-999,9,20140326,1021,-60.0005,174.0019,34.8667,2,0.8413,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,2,2,9,20140326,1011,-60.0002,174.0017,4534,4150.1,0.8409,34.7034,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140326,1021,-60.0005,174.0019,-999,9,0.8412,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,1,2,1,1,2,20140326,1011,-60.0002,174.0017,4534,4563.9,0.8622,34.7024,2,34.7026,2,210,2,209.8,2,125.33,2,32.4,2,0,2,2.27,2,0.344,2,0.191,2,0.19,2,2261,2,2362.9,2,7.6679,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,1,20.36,2,-999,9,20140326,1011,-60.0002,174.0017,34.8663,2,0.8623,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,36,36,2,20140328,200,-63.4998,-175.9997,3171,4.6,2.0333,33.7873,2,33.7871,2,325.5,2,327.2,2,22.17,2,25.45,2,0.23,2,1.67,2,5.459,6,2.815,6,2.8,6,2152,2,2279.4,2,7.7851,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.74,6,-999,9,20140328,333,-63.4999,-175.9998,33.9465,2,2.0335,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,35,35,2,20140328,200,-63.4998,-175.9997,3171,25.4,2.0371,33.788,2,33.7883,2,327.1,2,327.1,2,22.27,2,25.56,2,0.23,2,1.67,2,5.468,2,2.85,2,2.6,2,2151.6,2,2279.4,2,7.7849,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.71,2,-999,9,20140328,331,-63.4999,-175.9997,33.9476,2,2.0377,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,34,34,2,20140328,200,-63.4998,-175.9997,3171,51.6,2.0378,33.7874,2,33.7881,2,327.1,2,326.9,2,22.27,2,25.62,2,0.23,2,1.7,2,5.378,2,2.839,2,2.7,2,2150,6,2279.2,2,7.7876,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.92,2,-999,9,20140328,330,-63.4999,-175.9998,33.9475,2,2.0376,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,32,32,2,20140328,200,-63.4998,-175.9997,3171,73.4,2.028,33.7876,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,328,-63.4999,-175.9998,-999,9,2.028,2,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,0.1936,2
3.2062E+11,       P16S,2,1,33,33,2,20140328,200,-63.4998,-175.9997,3171,74.3,2.0285,33.7879,2,33.7905,2,327.1,2,326.8,2,22.46,2,25.66,2,0.22,2,1.7,2,-999,9,-999,9,-999,9,2153.4,2,2279.2,6,7.7899,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,328,-63.4999,-175.9998,33.9498,2,2.0291,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,31,31,2,20140328,200,-63.4998,-175.9997,3171,99.7,1.6963,33.8153,2,33.8075,2,327.6,2,326,2,24.91,2,26,2,0.23,2,1.77,2,5.486,2,2.883,2,2.84,2,2157.5,2,2286.4,2,7.7673,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.31,2,-999,9,20140328,326,-63.4999,-175.9997,33.9669,2,1.7078,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,30,30,2,20140328,200,-63.4998,-175.9997,3171,123.3,0.5042,34.0087,2,34.0084,2,300,2,302.4,2,40.33,2,30.54,2,0.24,2,2.15,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,325,-63.4999,-175.9998,34.1688,2,0.5051,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,29,29,2,20140328,200,-63.4998,-175.9997,3171,126,0.4925,34.015,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,325,-63.4999,-175.9998,-999,9,0.4993,2,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,0.2405,2
3.2062E+11,       P16S,2,1,28,28,2,20140328,200,-63.4998,-175.9997,3171,149.4,0.8403,34.1293,2,34.1287,2,286.5,2,268,2,47.85,2,32.62,2,0.01,2,2.26,2,4.231,2,2.165,2,1.87,2,2210.8,2,2296.9,3,7.6541,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.4,2,-999,9,20140328,323,-63.4999,-175.9997,34.2897,2,0.8456,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,27,27,2,20140328,200,-63.4998,-175.9997,3171,201.6,1.6712,34.3205,2,34.3142,2,220.3,2,214.8,2,58.68,2,34.54,2,0,2,2.39,2,-999,9,-999,9,-999,9,2234.9,2,2308.9,2,7.6223,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,321,-63.4999,-175.9997,34.476,2,1.6693,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,26,26,2,20140328,200,-63.4998,-175.9997,3171,250.8,1.9776,34.4288,2,34.4312,2,191,2,189.5,2,66.87,2,35.07,2,0,2,2.42,2,1.733,2,0.888,2,0.9,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.97,2,-999,9,20140328,320,-63.4998,-175.9997,34.5936,2,1.9781,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,25,25,2,20140328,200,-63.4998,-175.9997,3171,300.2,2.1585,34.4989,2,34.4985,2,179.3,2,178.6,2,70.97,2,35,2,0,2,2.42,2,-999,9,-999,9,-999,9,2253.9,2,2323.2,2,7.6114,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,318,-63.4998,-175.9997,34.6612,2,2.1582,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,24,24,2,20140328,200,-63.4998,-175.9997,3171,347.9,2.1838,34.5415,2,34.5408,2,174.2,2,175.1,2,73.7,2,34.75,2,0,2,2.4,2,1.001,2,0.529,2,0.38,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.64,2,-999,9,20140328,316,-63.4999,-175.9998,34.7036,2,2.185,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,23,23,2,20140328,200,-63.4998,-175.9997,3171,400.4,2.2917,34.5836,2,34.583,2,173.3,2,172.8,2,74.58,2,34.13,2,0,2,2.35,2,-999,9,-999,9,-999,9,2256.2,2,2331.9,2,7.6106,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,314,-63.4999,-175.9997,34.7461,2,2.2918,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,22,22,2,20140328,200,-63.4998,-175.9997,3171,451.2,2.2702,34.6047,2,34.6038,2,173.2,2,172.9,2,76.04,2,33.99,2,0,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,312,-63.4999,-175.9997,34.767,2,2.2701,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,21,21,2,20140328,200,-63.4998,-175.9997,3171,498.7,2.215,34.6207,2,34.6193,2,173.4,2,173.3,2,77.5,2,33.82,2,0,2,2.33,2,0.593,2,0.312,2,0.08,2,2256.5,2,2334.9,2,7.615,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,24.72,2,-999,9,20140328,310,-63.4998,-175.9997,34.7826,2,2.2149,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,20,20,2,20140328,200,-63.4998,-175.9997,3171,600.3,2.1766,34.6597,2,34.66,2,175.4,2,175.8,2,79.84,2,33.05,2,0,2,2.28,2,-999,9,-999,9,-999,9,2257.7,2,2338.1,2,7.6286,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,307,-63.4999,-175.9997,34.8234,2,2.1764,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,19,19,2,20140328,200,-63.4998,-175.9997,3171,700.2,2.1145,34.6899,2,34.6899,2,178.3,2,179.3,2,81.6,2,32.4,2,0,2,2.24,2,0.34,2,0.183,2,0.07,2,2254.9,2,2340.8,2,7.6387,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.99,2,-999,9,20140328,304,-63.4999,-175.9997,34.8534,2,2.1148,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,18,18,2,20140328,200,-63.4998,-175.9997,3171,800.3,2.0608,34.7074,2,34.707,2,181.6,2,181.8,2,83.26,2,31.91,2,0,2,2.21,2,-999,9,-999,9,-999,9,2254.2,2,2343.8,2,7.6481,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20140328,301,-63.4999,-175.9997,34.8706,2,2.0611,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
3.2062E+11,       P16S,2,1,17,17,2,20140328,200,-63.4998,-175.9997,3171,899.5,1.9797,34.7182,2,34.7178,2,184.4,2,184.2,2,85.31,2,31.66,2,0,2,2.19,2,0.272,2,0.141,2,0.14,2,2253.7,2,2345.4,2,7.6542,2,20,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.24,2,-999,9,20140328,258,-63.4999,-175.9997,34.8815,2,1.9797,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9
